signal_id,location_id,date,syndrome,patient_count
opd_002352,loc_010,2026-08-17,rash,0
opd_002353,loc_010,2026-08-18,fever,6
opd_002354,loc_010,2026-08-18,diarrhea,4
opd_002355,loc_010,2026-08-18,cough,2
opd_002356,loc_010,2026-08-18,rash,3
opd_002357,loc_010,2026-08-19,fever,4
opd_002358,loc_010,2026-08-19,diarrhea,2
opd_002359,loc_010,2026-08-19,cough,3
opd_002360,loc_010,2026-08-19,rash,0
opd_002361,loc_010,2026-08-20,fever,7
opd_002362,loc_010,2026-08-20,diarrhea,5
opd_002363,loc_010,2026-08-20,cough,5
opd_002364,loc_010,2026-08-20,rash,0
opd_002365,loc_010,2026-08-21,fever,6
opd_002366,loc_010,2026-08-21,diarrhea,2
opd_002367,loc_010,2026-08-21,cough,2
opd_002368,loc_010,2026-08-21,rash,1
opd_002369,loc_010,2026-08-22,fever,6
opd_002370,loc_010,2026-08-22,diarrhea,6
opd_002371,loc_010,2026-08-22,cough,5
opd_002372,loc_010,2026-08-22,rash,2
opd_002373,loc_010,2026-08-23,fever,5
opd_002374,loc_010,2026-08-23,diarrhea,2
opd_002375,loc_010,2026-08-23,cough,2
opd_002376,loc_010,2026-08-23,rash,1
opd_002377,loc_010,2026-08-24,fever,4
opd_002378,loc_010,2026-08-24,diarrhea,5
opd_002379,loc_010,2026-08-24,cough,2
opd_002380,loc_010,2026-08-24,rash,1
opd_002381,loc_010,2026-08-25,fever,5
opd_002382,loc_010,2026-08-25,diarrhea,5
opd_002383,loc_010,2026-08-25,cough,3
opd_002384,loc_010,2026-08-25,rash,3
opd_002385,loc_010,2026-08-26,fever,6
opd_002386,loc_010,2026-08-26,diarrhea,2
opd_002387,loc_010,2026-08-26,cough,3
opd_002388,loc_010,2026-08-26,rash,3
opd_002389,loc_010,2026-08-27,fever,8
opd_002390,loc_010,2026-08-27,diarrhea,3
opd_002391,loc_010,2026-08-27,cough,5
opd_002392,loc_010,2026-08-27,rash,1
opd_002393,loc_010,2026-08-28,fever,4
opd_002394,loc_010,2026-08-28,diarrhea,3
opd_002395,loc_010,2026-08-28,cough,6
opd_002396,loc_010,2026-08-28,rash,1
opd_002397,loc_010,2026-08-29,fever,7
opd_002398,loc_010,2026-08-29,diarrhea,5
opd_002399,loc_010,2026-08-29,cough,2
opd_002400,loc_010,2026-08-29,rash,3
opd_002401,loc_011,2026-07-01,fever,7
opd_002402,loc_011,2026-07-01,diarrhea,6
opd_002403,loc_011,2026-07-01,cough,5
opd_002404,loc_011,2026-07-01,rash,3
opd_002405,loc_011,2026-07-02,fever,5
opd_002406,loc_011,2026-07-02,diarrhea,4
opd_002407,loc_011,2026-07-02,cough,5
opd_002408,loc_011,2026-07-02,rash,2
opd_002409,loc_011,2026-07-03,fever,8
opd_002410,loc_011,2026-07-03,diarrhea,4
opd_002411,loc_011,2026-07-03,cough,5
opd_002412,loc_011,2026-07-03,rash,0
opd_002413,loc_011,2026-07-04,fever,7
opd_002414,loc_011,2026-07-04,diarrhea,4
opd_002415,loc_011,2026-07-04,cough,2
opd_002416,loc_011,2026-07-04,rash,0
opd_002417,loc_011,2026-07-05,fever,8
opd_002418,loc_011,2026-07-05,diarrhea,3
opd_002419,loc_011,2026-07-05,cough,5
opd_002420,loc_011,2026-07-05,rash,1
opd_002421,loc_011,2026-07-06,fever,5
opd_002422,loc_011,2026-07-06,diarrhea,2
opd_002423,loc_011,2026-07-06,cough,2
opd_002424,loc_011,2026-07-06,rash,0
opd_002425,loc_011,2026-07-07,fever,4
opd_002426,loc_011,2026-07-07,diarrhea,4
opd_002427,loc_011,2026-07-07,cough,5
opd_002428,loc_011,2026-07-07,rash,0
opd_002429,loc_011,2026-07-08,fever,4
opd_002430,loc_011,2026-07-08,diarrhea,3
opd_002431,loc_011,2026-07-08,cough,6
opd_002432,loc_011,2026-07-08,rash,2
opd_002433,loc_011,2026-07-09,fever,8
opd_002434,loc_011,2026-07-09,diarrhea,3
opd_002435,loc_011,2026-07-09,cough,4
opd_002436,loc_011,2026-07-09,rash,3
opd_002437,loc_011,2026-07-10,fever,4
opd_002438,loc_011,2026-07-10,diarrhea,6
opd_002439,loc_011,2026-07-10,cough,6
opd_002440,loc_011,2026-07-10,rash,0
opd_002441,loc_011,2026-07-11,fever,5
opd_002442,loc_011,2026-07-11,diarrhea,4
opd_002443,loc_011,2026-07-11,cough,5
opd_002444,loc_011,2026-07-11,rash,2
opd_002445,loc_011,2026-07-12,fever,4
opd_002446,loc_011,2026-07-12,diarrhea,4
opd_002447,loc_011,2026-07-12,cough,5
opd_002448,loc_011,2026-07-12,rash,0
opd_002449,loc_011,2026-07-13,fever,5
opd_002450,loc_011,2026-07-13,diarrhea,4
opd_002451,loc_011,2026-07-13,cough,3
opd_002452,loc_011,2026-07-13,rash,0
opd_002453,loc_011,2026-07-14,fever,5
opd_002454,loc_011,2026-07-14,diarrhea,5
opd_002455,loc_011,2026-07-14,cough,3
opd_002456,loc_011,2026-07-14,rash,0
opd_002457,loc_011,2026-07-15,fever,6
opd_002458,loc_011,2026-07-15,diarrhea,3
opd_002459,loc_011,2026-07-15,cough,2
opd_002460,loc_011,2026-07-15,rash,2
opd_002461,loc_011,2026-07-16,fever,6
opd_002462,loc_011,2026-07-16,diarrhea,3
opd_002463,loc_011,2026-07-16,cough,3
opd_002464,loc_011,2026-07-16,rash,1
opd_002465,loc_011,2026-07-17,fever,7
opd_002466,loc_011,2026-07-17,diarrhea,3
opd_002467,loc_011,2026-07-17,cough,3
opd_002468,loc_011,2026-07-17,rash,1
opd_002469,loc_011,2026-07-18,fever,5
opd_002470,loc_011,2026-07-18,diarrhea,2
opd_002471,loc_011,2026-07-18,cough,2
opd_002472,loc_011,2026-07-18,rash,1
opd_002473,loc_011,2026-07-19,fever,8
opd_002474,loc_011,2026-07-19,diarrhea,6
opd_002475,loc_011,2026-07-19,cough,3
opd_002476,loc_011,2026-07-19,rash,1
opd_002477,loc_011,2026-07-20,fever,5
opd_002478,loc_011,2026-07-20,diarrhea,4
opd_002479,loc_011,2026-07-20,cough,5
opd_002480,loc_011,2026-07-20,rash,3
opd_002481,loc_011,2026-07-21,fever,8
opd_002482,loc_011,2026-07-21,diarrhea,4
opd_002483,loc_011,2026-07-21,cough,2
opd_002484,loc_011,2026-07-21,rash,3
opd_002485,loc_011,2026-07-22,fever,8
opd_002486,loc_011,2026-07-22,diarrhea,6
opd_002487,loc_011,2026-07-22,cough,6
opd_002488,loc_011,2026-07-22,rash,0
opd_002489,loc_011,2026-07-23,fever,8
opd_002490,loc_011,2026-07-23,diarrhea,4
opd_002491,loc_011,2026-07-23,cough,6
opd_002492,loc_011,2026-07-23,rash,1
opd_002493,loc_011,2026-07-24,fever,6
opd_002494,loc_011,2026-07-24,diarrhea,5
opd_002495,loc_011,2026-07-24,cough,5
opd_002496,loc_011,2026-07-24,rash,1
opd_002497,loc_011,2026-07-25,fever,4
opd_002498,loc_011,2026-07-25,diarrhea,3
opd_002499,loc_011,2026-07-25,cough,2
opd_002500,loc_011,2026-07-25,rash,3
opd_002501,loc_011,2026-07-26,fever,8
opd_002502,loc_011,2026-07-26,diarrhea,5
opd_002503,loc_011,2026-07-26,cough,4
opd_002504,loc_011,2026-07-26,rash,2
opd_002505,loc_011,2026-07-27,fever,5
opd_002506,loc_011,2026-07-27,diarrhea,2
opd_002507,loc_011,2026-07-27,cough,4
opd_002508,loc_011,2026-07-27,rash,3
opd_002509,loc_011,2026-07-28,fever,4
opd_002510,loc_011,2026-07-28,diarrhea,2
opd_002511,loc_011,2026-07-28,cough,3
opd_002512,loc_011,2026-07-28,rash,2
opd_002513,loc_011,2026-07-29,fever,7
opd_002514,loc_011,2026-07-29,diarrhea,5
opd_002515,loc_011,2026-07-29,cough,5
opd_002516,loc_011,2026-07-29,rash,3
opd_002517,loc_011,2026-07-30,fever,6
opd_002518,loc_011,2026-07-30,diarrhea,2
opd_002519,loc_011,2026-07-30,cough,5
opd_002520,loc_011,2026-07-30,rash,2
opd_002521,loc_011,2026-07-31,fever,4
opd_002522,loc_011,2026-07-31,diarrhea,6
opd_002523,loc_011,2026-07-31,cough,6
opd_002524,loc_011,2026-07-31,rash,3
opd_002525,loc_011,2026-08-01,fever,4
opd_002526,loc_011,2026-08-01,diarrhea,3
opd_002527,loc_011,2026-08-01,cough,5
opd_002528,loc_011,2026-08-01,rash,0
opd_002529,loc_011,2026-08-02,fever,8
opd_002530,loc_011,2026-08-02,diarrhea,3
opd_002531,loc_011,2026-08-02,cough,3
opd_002532,loc_011,2026-08-02,rash,2
opd_002533,loc_011,2026-08-03,fever,6
opd_002534,loc_011,2026-08-03,diarrhea,3
opd_002535,loc_011,2026-08-03,cough,2
opd_002536,loc_011,2026-08-03,rash,1
opd_002537,loc_011,2026-08-04,fever,5
opd_002538,loc_011,2026-08-04,diarrhea,4
opd_002539,loc_011,2026-08-04,cough,3
opd_002540,loc_011,2026-08-04,rash,1
opd_002541,loc_011,2026-08-05,fever,8
opd_002542,loc_011,2026-08-05,diarrhea,6
opd_002543,loc_011,2026-08-05,cough,3
opd_002544,loc_011,2026-08-05,rash,2
opd_002545,loc_011,2026-08-06,fever,5
opd_002546,loc_011,2026-08-06,diarrhea,4
opd_002547,loc_011,2026-08-06,cough,4
opd_002548,loc_011,2026-08-06,rash,0
opd_002549,loc_011,2026-08-07,fever,5
opd_002550,loc_011,2026-08-07,diarrhea,3
opd_002551,loc_011,2026-08-07,cough,5
opd_002552,loc_011,2026-08-07,rash,2
opd_002553,loc_011,2026-08-08,fever,5
opd_002554,loc_011,2026-08-08,diarrhea,2
opd_002555,loc_011,2026-08-08,cough,4
opd_002556,loc_011,2026-08-08,rash,2
opd_002557,loc_011,2026-08-09,fever,6
opd_002558,loc_011,2026-08-09,diarrhea,3
opd_002559,loc_011,2026-08-09,cough,3
opd_002560,loc_011,2026-08-09,rash,2
opd_002561,loc_011,2026-08-10,fever,5
opd_002562,loc_011,2026-08-10,diarrhea,6
opd_002563,loc_011,2026-08-10,cough,3
opd_002564,loc_011,2026-08-10,rash,0
opd_002565,loc_011,2026-08-11,fever,7
opd_002566,loc_011,2026-08-11,diarrhea,6
opd_002567,loc_011,2026-08-11,cough,3
opd_002568,loc_011,2026-08-11,rash,0
opd_002569,loc_011,2026-08-12,fever,5
opd_002570,loc_011,2026-08-12,diarrhea,3
opd_002571,loc_011,2026-08-12,cough,3
opd_002572,loc_011,2026-08-12,rash,1
opd_002573,loc_011,2026-08-13,fever,8
opd_002574,loc_011,2026-08-13,diarrhea,4
opd_002575,loc_011,2026-08-13,cough,5
opd_002576,loc_011,2026-08-13,rash,0
opd_002577,loc_011,2026-08-14,fever,8
opd_002578,loc_011,2026-08-14,diarrhea,3
opd_002579,loc_011,2026-08-14,cough,3
opd_002580,loc_011,2026-08-14,rash,2
opd_002581,loc_011,2026-08-15,fever,8
opd_002582,loc_011,2026-08-15,diarrhea,3
opd_002583,loc_011,2026-08-15,cough,2
opd_002584,loc_011,2026-08-15,rash,1
opd_002585,loc_011,2026-08-16,fever,6
opd_002586,loc_011,2026-08-16,diarrhea,5
opd_002587,loc_011,2026-08-16,cough,5
opd_002588,loc_011,2026-08-16,rash,0
opd_002589,loc_011,2026-08-17,fever,8
opd_002590,loc_011,2026-08-17,diarrhea,6
opd_002591,loc_011,2026-08-17,cough,6
opd_002592,loc_011,2026-08-17,rash,3
opd_002593,loc_011,2026-08-18,fever,6
opd_002594,loc_011,2026-08-18,diarrhea,2
opd_002595,loc_011,2026-08-18,cough,2
opd_002596,loc_011,2026-08-18,rash,3
opd_002597,loc_011,2026-08-19,fever,5
opd_002598,loc_011,2026-08-19,diarrhea,5
opd_002599,loc_011,2026-08-19,cough,3
opd_002600,loc_011,2026-08-19,rash,3
opd_002601,loc_011,2026-08-20,fever,4
opd_002602,loc_011,2026-08-20,diarrhea,3
opd_002603,loc_011,2026-08-20,cough,6
opd_002604,loc_011,2026-08-20,rash,0
opd_002605,loc_011,2026-08-21,fever,7
opd_002606,loc_011,2026-08-21,diarrhea,5
opd_002607,loc_011,2026-08-21,cough,5
opd_002608,loc_011,2026-08-21,rash,2
opd_002609,loc_011,2026-08-22,fever,8
opd_002610,loc_011,2026-08-22,diarrhea,4
opd_002611,loc_011,2026-08-22,cough,6
opd_002612,loc_011,2026-08-22,rash,0
opd_002613,loc_011,2026-08-23,fever,7
opd_002614,loc_011,2026-08-23,diarrhea,2
opd_002615,loc_011,2026-08-23,cough,3
opd_002616,loc_011,2026-08-23,rash,0
opd_002617,loc_011,2026-08-24,fever,7
opd_002618,loc_011,2026-08-24,diarrhea,5
opd_002619,loc_011,2026-08-24,cough,3
opd_002620,loc_011,2026-08-24,rash,3
opd_002621,loc_011,2026-08-25,fever,7
opd_002622,loc_011,2026-08-25,diarrhea,2
opd_002623,loc_011,2026-08-25,cough,2
opd_002624,loc_011,2026-08-25,rash,0
opd_002625,loc_011,2026-08-26,fever,7
opd_002626,loc_011,2026-08-26,diarrhea,4
opd_002627,loc_011,2026-08-26,cough,3
opd_002628,loc_011,2026-08-26,rash,3
opd_002629,loc_011,2026-08-27,fever,7
opd_002630,loc_011,2026-08-27,diarrhea,6
opd_002631,loc_011,2026-08-27,cough,5
opd_002632,loc_011,2026-08-27,rash,1
opd_002633,loc_011,2026-08-28,fever,8
opd_002634,loc_011,2026-08-28,diarrhea,6
opd_002635,loc_011,2026-08-28,cough,5
opd_002636,loc_011,2026-08-28,rash,0
opd_002637,loc_011,2026-08-29,fever,4
opd_002638,loc_011,2026-08-29,diarrhea,2
opd_002639,loc_011,2026-08-29,cough,4
opd_002640,loc_011,2026-08-29,rash,0
opd_002641,loc_012,2026-07-01,fever,5
opd_002642,loc_012,2026-07-01,diarrhea,2
opd_002643,loc_012,2026-07-01,cough,5
opd_002644,loc_012,2026-07-01,rash,3
opd_002645,loc_012,2026-07-02,fever,6
opd_002646,loc_012,2026-07-02,diarrhea,3
opd_002647,loc_012,2026-07-02,cough,2
opd_002648,loc_012,2026-07-02,rash,2
opd_002649,loc_012,2026-07-03,fever,4
opd_002650,loc_012,2026-07-03,diarrhea,5
opd_002651,loc_012,2026-07-03,cough,3
opd_002652,loc_012,2026-07-03,rash,2
opd_002653,loc_012,2026-07-04,fever,7
opd_002654,loc_012,2026-07-04,diarrhea,3
opd_002655,loc_012,2026-07-04,cough,2
opd_002656,loc_012,2026-07-04,rash,0
opd_002657,loc_012,2026-07-05,fever,5
opd_002658,loc_012,2026-07-05,diarrhea,5
opd_002659,loc_012,2026-07-05,cough,6
opd_002660,loc_012,2026-07-05,rash,1
opd_002661,loc_012,2026-07-06,fever,6
opd_002662,loc_012,2026-07-06,diarrhea,2
opd_002663,loc_012,2026-07-06,cough,5
opd_002664,loc_012,2026-07-06,rash,0
opd_002665,loc_012,2026-07-07,fever,6
opd_002666,loc_012,2026-07-07,diarrhea,6
opd_002667,loc_012,2026-07-07,cough,3
opd_002668,loc_012,2026-07-07,rash,2
opd_002669,loc_012,2026-07-08,fever,8
opd_002670,loc_012,2026-07-08,diarrhea,4
opd_002671,loc_012,2026-07-08,cough,5
opd_002672,loc_012,2026-07-08,rash,0
opd_002673,loc_012,2026-07-09,fever,5
opd_002674,loc_012,2026-07-09,diarrhea,4
opd_002675,loc_012,2026-07-09,cough,3
opd_002676,loc_012,2026-07-09,rash,2
opd_002677,loc_012,2026-07-10,fever,4
opd_002678,loc_012,2026-07-10,diarrhea,3
opd_002679,loc_012,2026-07-10,cough,5
opd_002680,loc_012,2026-07-10,rash,0
opd_002681,loc_012,2026-07-11,fever,8
opd_002682,loc_012,2026-07-11,diarrhea,5
opd_002683,loc_012,2026-07-11,cough,6
opd_002684,loc_012,2026-07-11,rash,0
opd_002685,loc_012,2026-07-12,fever,8
opd_002686,loc_012,2026-07-12,diarrhea,4
opd_002687,loc_012,2026-07-12,cough,5
opd_002688,loc_012,2026-07-12,rash,3
opd_002689,loc_012,2026-07-13,fever,5
opd_002690,loc_012,2026-07-13,diarrhea,2
opd_002691,loc_012,2026-07-13,cough,6
opd_002692,loc_012,2026-07-13,rash,0
opd_002693,loc_012,2026-07-14,fever,6
opd_002694,loc_012,2026-07-14,diarrhea,6
opd_002695,loc_012,2026-07-14,cough,4
opd_002696,loc_012,2026-07-14,rash,1
opd_002697,loc_012,2026-07-15,fever,4
opd_002698,loc_012,2026-07-15,diarrhea,4
opd_002699,loc_012,2026-07-15,cough,4
opd_002700,loc_012,2026-07-15,rash,3
opd_002701,loc_012,2026-07-16,fever,8
opd_002702,loc_012,2026-07-16,diarrhea,4
opd_002703,loc_012,2026-07-16,cough,5
opd_002704,loc_012,2026-07-16,rash,0
opd_002705,loc_012,2026-07-17,fever,5
opd_002706,loc_012,2026-07-17,diarrhea,6
opd_002707,loc_012,2026-07-17,cough,4
opd_002708,loc_012,2026-07-17,rash,0
opd_002709,loc_012,2026-07-18,fever,6
opd_002710,loc_012,2026-07-18,diarrhea,6
opd_002711,loc_012,2026-07-18,cough,6
opd_002712,loc_012,2026-07-18,rash,2
opd_002713,loc_012,2026-07-19,fever,6
opd_002714,loc_012,2026-07-19,diarrhea,4
opd_002715,loc_012,2026-07-19,cough,4
opd_002716,loc_012,2026-07-19,rash,0
opd_002717,loc_012,2026-07-20,fever,6
opd_002718,loc_012,2026-07-20,diarrhea,4
opd_002719,loc_012,2026-07-20,cough,4
opd_002720,loc_012,2026-07-20,rash,0
opd_002721,loc_012,2026-07-21,fever,7
opd_002722,loc_012,2026-07-21,diarrhea,3
opd_002723,loc_012,2026-07-21,cough,5
opd_002724,loc_012,2026-07-21,rash,3
opd_002725,loc_012,2026-07-22,fever,4
opd_002726,loc_012,2026-07-22,diarrhea,5
opd_002727,loc_012,2026-07-22,cough,4
opd_002728,loc_012,2026-07-22,rash,0
opd_002729,loc_012,2026-07-23,fever,5
opd_002730,loc_012,2026-07-23,diarrhea,5
opd_002731,loc_012,2026-07-23,cough,5
opd_002732,loc_012,2026-07-23,rash,2
opd_002733,loc_012,2026-07-24,fever,6
opd_002734,loc_012,2026-07-24,diarrhea,2
opd_002735,loc_012,2026-07-24,cough,6
opd_002736,loc_012,2026-07-24,rash,2
opd_002737,loc_012,2026-07-25,fever,4
opd_002738,loc_012,2026-07-25,diarrhea,5
opd_002739,loc_012,2026-07-25,cough,6
opd_002740,loc_012,2026-07-25,rash,3
opd_002741,loc_012,2026-07-26,fever,6
opd_002742,loc_012,2026-07-26,diarrhea,2
opd_002743,loc_012,2026-07-26,cough,5
opd_002744,loc_012,2026-07-26,rash,0
opd_002745,loc_012,2026-07-27,fever,8
opd_002746,loc_012,2026-07-27,diarrhea,6
opd_002747,loc_012,2026-07-27,cough,6
opd_002748,loc_012,2026-07-27,rash,2
opd_002749,loc_012,2026-07-28,fever,4
opd_002750,loc_012,2026-07-28,diarrhea,3
opd_002751,loc_012,2026-07-28,cough,2
opd_002752,loc_012,2026-07-28,rash,3
opd_002753,loc_012,2026-07-29,fever,4
opd_002754,loc_012,2026-07-29,diarrhea,5
opd_002755,loc_012,2026-07-29,cough,5
opd_002756,loc_012,2026-07-29,rash,1
opd_002757,loc_012,2026-07-30,fever,7
opd_002758,loc_012,2026-07-30,diarrhea,6
opd_002759,loc_012,2026-07-30,cough,3
opd_002760,loc_012,2026-07-30,rash,1
opd_002761,loc_012,2026-07-31,fever,8
opd_002762,loc_012,2026-07-31,diarrhea,5
opd_002763,loc_012,2026-07-31,cough,3
opd_002764,loc_012,2026-07-31,rash,0
opd_002765,loc_012,2026-08-01,fever,4
opd_002766,loc_012,2026-08-01,diarrhea,3
opd_002767,loc_012,2026-08-01,cough,5
opd_002768,loc_012,2026-08-01,rash,0
opd_002769,loc_012,2026-08-02,fever,7
opd_002770,loc_012,2026-08-02,diarrhea,4
opd_002771,loc_012,2026-08-02,cough,2
opd_002772,loc_012,2026-08-02,rash,1
opd_002773,loc_012,2026-08-03,fever,7
opd_002774,loc_012,2026-08-03,diarrhea,3
opd_002775,loc_012,2026-08-03,cough,4
opd_002776,loc_012,2026-08-03,rash,1
opd_002777,loc_012,2026-08-04,fever,4
opd_002778,loc_012,2026-08-04,diarrhea,5
opd_002779,loc_012,2026-08-04,cough,3
opd_002780,loc_012,2026-08-04,rash,2
opd_002781,loc_012,2026-08-05,fever,6
opd_002782,loc_012,2026-08-05,diarrhea,6
opd_002783,loc_012,2026-08-05,cough,3
opd_002784,loc_012,2026-08-05,rash,2
opd_002785,loc_012,2026-08-06,fever,8
opd_002786,loc_012,2026-08-06,diarrhea,3
opd_002787,loc_012,2026-08-06,cough,4
opd_002788,loc_012,2026-08-06,rash,0
opd_002789,loc_012,2026-08-07,fever,4
opd_002790,loc_012,2026-08-07,diarrhea,6
opd_002791,loc_012,2026-08-07,cough,4
opd_002792,loc_012,2026-08-07,rash,3
opd_002793,loc_012,2026-08-08,fever,5
opd_002794,loc_012,2026-08-08,diarrhea,2
opd_002795,loc_012,2026-08-08,cough,4
opd_002796,loc_012,2026-08-08,rash,2
opd_002797,loc_012,2026-08-09,fever,8
opd_002798,loc_012,2026-08-09,diarrhea,4
opd_002799,loc_012,2026-08-09,cough,5
opd_002800,loc_012,2026-08-09,rash,3
opd_002801,loc_012,2026-08-10,fever,6
opd_002802,loc_012,2026-08-10,diarrhea,4
opd_002803,loc_012,2026-08-10,cough,5
opd_002804,loc_012,2026-08-10,rash,2
opd_002805,loc_012,2026-08-11,fever,7
opd_002806,loc_012,2026-08-11,diarrhea,3
opd_002807,loc_012,2026-08-11,cough,5
opd_002808,loc_012,2026-08-11,rash,0
opd_002809,loc_012,2026-08-12,fever,4
opd_002810,loc_012,2026-08-12,diarrhea,2
opd_002811,loc_012,2026-08-12,cough,6
opd_002812,loc_012,2026-08-12,rash,1
opd_002813,loc_012,2026-08-13,fever,6
opd_002814,loc_012,2026-08-13,diarrhea,2
opd_002815,loc_012,2026-08-13,cough,4
opd_002816,loc_012,2026-08-13,rash,3
opd_002817,loc_012,2026-08-14,fever,6
opd_002818,loc_012,2026-08-14,diarrhea,3
opd_002819,loc_012,2026-08-14,cough,5
opd_002820,loc_012,2026-08-14,rash,3
opd_002821,loc_012,2026-08-15,fever,6
opd_002822,loc_012,2026-08-15,diarrhea,3
opd_002823,loc_012,2026-08-15,cough,4
opd_002824,loc_012,2026-08-15,rash,2
opd_002825,loc_012,2026-08-16,fever,6
opd_002826,loc_012,2026-08-16,diarrhea,2
opd_002827,loc_012,2026-08-16,cough,2
opd_002828,loc_012,2026-08-16,rash,0
opd_002829,loc_012,2026-08-17,fever,6
opd_002830,loc_012,2026-08-17,diarrhea,2
opd_002831,loc_012,2026-08-17,cough,6
opd_002832,loc_012,2026-08-17,rash,0
opd_002833,loc_012,2026-08-18,fever,8
opd_002834,loc_012,2026-08-18,diarrhea,5
opd_002835,loc_012,2026-08-18,cough,3
opd_002836,loc_012,2026-08-18,rash,1
opd_002837,loc_012,2026-08-19,fever,4
opd_002838,loc_012,2026-08-19,diarrhea,6
opd_002839,loc_012,2026-08-19,cough,2
opd_002840,loc_012,2026-08-19,rash,0
opd_002841,loc_012,2026-08-20,fever,8
opd_002842,loc_012,2026-08-20,diarrhea,3
opd_002843,loc_012,2026-08-20,cough,6
opd_002844,loc_012,2026-08-20,rash,0
opd_002845,loc_012,2026-08-21,fever,4
opd_002846,loc_012,2026-08-21,diarrhea,5
opd_002847,loc_012,2026-08-21,cough,5
opd_002848,loc_012,2026-08-21,rash,1
opd_002849,loc_012,2026-08-22,fever,7
opd_002850,loc_012,2026-08-22,diarrhea,4
opd_002851,loc_012,2026-08-22,cough,3
opd_002852,loc_012,2026-08-22,rash,3
opd_002853,loc_012,2026-08-23,fever,6
opd_002854,loc_012,2026-08-23,diarrhea,3
opd_002855,loc_012,2026-08-23,cough,5
opd_002856,loc_012,2026-08-23,rash,1
opd_002857,loc_012,2026-08-24,fever,8
opd_002858,loc_012,2026-08-24,diarrhea,6
opd_002859,loc_012,2026-08-24,cough,3
opd_002860,loc_012,2026-08-24,rash,3
opd_002861,loc_012,2026-08-25,fever,8
opd_002862,loc_012,2026-08-25,diarrhea,4
opd_002863,loc_012,2026-08-25,cough,3
opd_002864,loc_012,2026-08-25,rash,0
opd_002865,loc_012,2026-08-26,fever,8
opd_002866,loc_012,2026-08-26,diarrhea,2
opd_002867,loc_012,2026-08-26,cough,3
opd_002868,loc_012,2026-08-26,rash,1
opd_002869,loc_012,2026-08-27,fever,5
opd_002870,loc_012,2026-08-27,diarrhea,3
opd_002871,loc_012,2026-08-27,cough,6
opd_002872,loc_012,2026-08-27,rash,3
opd_002873,loc_012,2026-08-28,fever,7
opd_002874,loc_012,2026-08-28,diarrhea,4
opd_002875,loc_012,2026-08-28,cough,3
opd_002876,loc_012,2026-08-28,rash,0
opd_002877,loc_012,2026-08-29,fever,6
opd_002878,loc_012,2026-08-29,diarrhea,3
opd_002879,loc_012,2026-08-29,cough,4
opd_002880,loc_012,2026-08-29,rash,2
