signal_id,location_id,date,product_group,units_sold
pharmacy_001928,loc_011,2026-08-12,fever_medicine,10
pharmacy_001929,loc_011,2026-08-12,cough_medicine,5
pharmacy_001930,loc_011,2026-08-13,ORS,6
pharmacy_001931,loc_011,2026-08-13,fever_medicine,10
pharmacy_001932,loc_011,2026-08-13,cough_medicine,11
pharmacy_001933,loc_011,2026-08-14,ORS,12
pharmacy_001934,loc_011,2026-08-14,fever_medicine,14
pharmacy_001935,loc_011,2026-08-14,cough_medicine,6
pharmacy_001936,loc_011,2026-08-15,ORS,9
pharmacy_001937,loc_011,2026-08-15,fever_medicine,12
pharmacy_001938,loc_011,2026-08-15,cough_medicine,7
pharmacy_001939,loc_011,2026-08-16,ORS,8
pharmacy_001940,loc_011,2026-08-16,fever_medicine,11
pharmacy_001941,loc_011,2026-08-16,cough_medicine,8
pharmacy_001942,loc_011,2026-08-17,ORS,11
pharmacy_001943,loc_011,2026-08-17,fever_medicine,14
pharmacy_001944,loc_011,2026-08-17,cough_medicine,11
pharmacy_001945,loc_011,2026-08-18,ORS,6
pharmacy_001946,loc_011,2026-08-18,fever_medicine,15
pharmacy_001947,loc_011,2026-08-18,cough_medicine,6
pharmacy_001948,loc_011,2026-08-19,ORS,9
pharmacy_001949,loc_011,2026-08-19,fever_medicine,10
pharmacy_001950,loc_011,2026-08-19,cough_medicine,10
pharmacy_001951,loc_011,2026-08-20,ORS,11
pharmacy_001952,loc_011,2026-08-20,fever_medicine,16
pharmacy_001953,loc_011,2026-08-20,cough_medicine,7
pharmacy_001954,loc_011,2026-08-21,ORS,9
pharmacy_001955,loc_011,2026-08-21,fever_medicine,15
pharmacy_001956,loc_011,2026-08-21,cough_medicine,9
pharmacy_001957,loc_011,2026-08-22,ORS,9
pharmacy_001958,loc_011,2026-08-22,fever_medicine,15
pharmacy_001959,loc_011,2026-08-22,cough_medicine,7
pharmacy_001960,loc_011,2026-08-23,ORS,10
pharmacy_001961,loc_011,2026-08-23,fever_medicine,15
pharmacy_001962,loc_011,2026-08-23,cough_medicine,6
pharmacy_001963,loc_011,2026-08-24,ORS,10
pharmacy_001964,loc_011,2026-08-24,fever_medicine,11
pharmacy_001965,loc_011,2026-08-24,cough_medicine,5
pharmacy_001966,loc_011,2026-08-25,ORS,12
pharmacy_001967,loc_011,2026-08-25,fever_medicine,16
pharmacy_001968,loc_011,2026-08-25,cough_medicine,9
pharmacy_001969,loc_011,2026-08-26,ORS,6
pharmacy_001970,loc_011,2026-08-26,fever_medicine,12
pharmacy_001971,loc_011,2026-08-26,cough_medicine,11
pharmacy_001972,loc_011,2026-08-27,ORS,8
pharmacy_001973,loc_011,2026-08-27,fever_medicine,16
pharmacy_001974,loc_011,2026-08-27,cough_medicine,9
pharmacy_001975,loc_011,2026-08-28,ORS,10
pharmacy_001976,loc_011,2026-08-28,fever_medicine,11
pharmacy_001977,loc_011,2026-08-28,cough_medicine,7
pharmacy_001978,loc_011,2026-08-29,ORS,10
pharmacy_001979,loc_011,2026-08-29,fever_medicine,13
pharmacy_001980,loc_011,2026-08-29,cough_medicine,11
pharmacy_001981,loc_012,2026-07-01,ORS,7
pharmacy_001982,loc_012,2026-07-01,fever_medicine,11
pharmacy_001983,loc_012,2026-07-01,cough_medicine,11
pharmacy_001984,loc_012,2026-07-02,ORS,9
pharmacy_001985,loc_012,2026-07-02,fever_medicine,16
pharmacy_001986,loc_012,2026-07-02,cough_medicine,6
pharmacy_001987,loc_012,2026-07-03,ORS,10
pharmacy_001988,loc_012,2026-07-03,fever_medicine,10
pharmacy_001989,loc_012,2026-07-03,cough_medicine,5
pharmacy_001990,loc_012,2026-07-04,ORS,9
pharmacy_001991,loc_012,2026-07-04,fever_medicine,14
pharmacy_001992,loc_012,2026-07-04,cough_medicine,8
pharmacy_001993,loc_012,2026-07-05,ORS,10
pharmacy_001994,loc_012,2026-07-05,fever_medicine,10
pharmacy_001995,loc_012,2026-07-05,cough_medicine,10
pharmacy_001996,loc_012,2026-07-06,ORS,9
pharmacy_001997,loc_012,2026-07-06,fever_medicine,16
pharmacy_001998,loc_012,2026-07-06,cough_medicine,11
pharmacy_001999,loc_012,2026-07-07,ORS,8
pharmacy_002000,loc_012,2026-07-07,fever_medicine,16
pharmacy_002001,loc_012,2026-07-07,cough_medicine,7
pharmacy_002002,loc_012,2026-07-08,ORS,6
pharmacy_002003,loc_012,2026-07-08,fever_medicine,12
pharmacy_002004,loc_012,2026-07-08,cough_medicine,7
pharmacy_002005,loc_012,2026-07-09,ORS,11
pharmacy_002006,loc_012,2026-07-09,fever_medicine,16
pharmacy_002007,loc_012,2026-07-09,cough_medicine,10
pharmacy_002008,loc_012,2026-07-10,ORS,7
pharmacy_002009,loc_012,2026-07-10,fever_medicine,12
pharmacy_002010,loc_012,2026-07-10,cough_medicine,9
pharmacy_002011,loc_012,2026-07-11,ORS,10
pharmacy_002012,loc_012,2026-07-11,fever_medicine,15
pharmacy_002013,loc_012,2026-07-11,cough_medicine,6
pharmacy_002014,loc_012,2026-07-12,ORS,10
pharmacy_002015,loc_012,2026-07-12,fever_medicine,15
pharmacy_002016,loc_012,2026-07-12,cough_medicine,5
pharmacy_002017,loc_012,2026-07-13,ORS,11
pharmacy_002018,loc_012,2026-07-13,fever_medicine,11
pharmacy_002019,loc_012,2026-07-13,cough_medicine,5
pharmacy_002020,loc_012,2026-07-14,ORS,11
pharmacy_002021,loc_012,2026-07-14,fever_medicine,10
pharmacy_002022,loc_012,2026-07-14,cough_medicine,9
pharmacy_002023,loc_012,2026-07-15,ORS,7
pharmacy_002024,loc_012,2026-07-15,fever_medicine,13
pharmacy_002025,loc_012,2026-07-15,cough_medicine,6
pharmacy_002026,loc_012,2026-07-16,ORS,9
pharmacy_002027,loc_012,2026-07-16,fever_medicine,11
pharmacy_002028,loc_012,2026-07-16,cough_medicine,6
pharmacy_002029,loc_012,2026-07-17,ORS,8
pharmacy_002030,loc_012,2026-07-17,fever_medicine,14
pharmacy_002031,loc_012,2026-07-17,cough_medicine,5
pharmacy_002032,loc_012,2026-07-18,ORS,8
pharmacy_002033,loc_012,2026-07-18,fever_medicine,13
pharmacy_002034,loc_012,2026-07-18,cough_medicine,8
pharmacy_002035,loc_012,2026-07-19,ORS,7
pharmacy_002036,loc_012,2026-07-19,fever_medicine,13
pharmacy_002037,loc_012,2026-07-19,cough_medicine,6
pharmacy_002038,loc_012,2026-07-20,ORS,9
pharmacy_002039,loc_012,2026-07-20,fever_medicine,14
pharmacy_002040,loc_012,2026-07-20,cough_medicine,9
pharmacy_002041,loc_012,2026-07-21,ORS,10
pharmacy_002042,loc_012,2026-07-21,fever_medicine,10
pharmacy_002043,loc_012,2026-07-21,cough_medicine,10
pharmacy_002044,loc_012,2026-07-22,ORS,10
pharmacy_002045,loc_012,2026-07-22,fever_medicine,12
pharmacy_002046,loc_012,2026-07-22,cough_medicine,10
pharmacy_002047,loc_012,2026-07-23,ORS,9
pharmacy_002048,loc_012,2026-07-23,fever_medicine,16
pharmacy_002049,loc_012,2026-07-23,cough_medicine,10
pharmacy_002050,loc_012,2026-07-24,ORS,7
pharmacy_002051,loc_012,2026-07-24,fever_medicine,12
pharmacy_002052,loc_012,2026-07-24,cough_medicine,5
pharmacy_002053,loc_012,2026-07-25,ORS,6
pharmacy_002054,loc_012,2026-07-25,fever_medicine,12
pharmacy_002055,loc_012,2026-07-25,cough_medicine,11
pharmacy_002056,loc_012,2026-07-26,ORS,11
pharmacy_002057,loc_012,2026-07-26,fever_medicine,14
pharmacy_002058,loc_012,2026-07-26,cough_medicine,6
pharmacy_002059,loc_012,2026-07-27,ORS,12
pharmacy_002060,loc_012,2026-07-27,fever_medicine,10
pharmacy_002061,loc_012,2026-07-27,cough_medicine,6
pharmacy_002062,loc_012,2026-07-28,ORS,11
pharmacy_002063,loc_012,2026-07-28,fever_medicine,12
pharmacy_002064,loc_012,2026-07-28,cough_medicine,6
pharmacy_002065,loc_012,2026-07-29,ORS,7
pharmacy_002066,loc_012,2026-07-29,fever_medicine,10
pharmacy_002067,loc_012,2026-07-29,cough_medicine,8
pharmacy_002068,loc_012,2026-07-30,ORS,9
pharmacy_002069,loc_012,2026-07-30,fever_medicine,13
pharmacy_002070,loc_012,2026-07-30,cough_medicine,9
pharmacy_002071,loc_012,2026-07-31,ORS,7
pharmacy_002072,loc_012,2026-07-31,fever_medicine,10
pharmacy_002073,loc_012,2026-07-31,cough_medicine,11
pharmacy_002074,loc_012,2026-08-01,ORS,10
pharmacy_002075,loc_012,2026-08-01,fever_medicine,12
pharmacy_002076,loc_012,2026-08-01,cough_medicine,6
pharmacy_002077,loc_012,2026-08-02,ORS,11
pharmacy_002078,loc_012,2026-08-02,fever_medicine,14
pharmacy_002079,loc_012,2026-08-02,cough_medicine,11
pharmacy_002080,loc_012,2026-08-03,ORS,8
pharmacy_002081,loc_012,2026-08-03,fever_medicine,11
pharmacy_002082,loc_012,2026-08-03,cough_medicine,10
pharmacy_002083,loc_012,2026-08-04,ORS,10
pharmacy_002084,loc_012,2026-08-04,fever_medicine,16
pharmacy_002085,loc_012,2026-08-04,cough_medicine,8
pharmacy_002086,loc_012,2026-08-05,ORS,6
pharmacy_002087,loc_012,2026-08-05,fever_medicine,12
pharmacy_002088,loc_012,2026-08-05,cough_medicine,11
pharmacy_002089,loc_012,2026-08-06,ORS,11
pharmacy_002090,loc_012,2026-08-06,fever_medicine,14
pharmacy_002091,loc_012,2026-08-06,cough_medicine,5
pharmacy_002092,loc_012,2026-08-07,ORS,9
pharmacy_002093,loc_012,2026-08-07,fever_medicine,15
pharmacy_002094,loc_012,2026-08-07,cough_medicine,11
pharmacy_002095,loc_012,2026-08-08,ORS,7
pharmacy_002096,loc_012,2026-08-08,fever_medicine,16
pharmacy_002097,loc_012,2026-08-08,cough_medicine,7
pharmacy_002098,loc_012,2026-08-09,ORS,7
pharmacy_002099,loc_012,2026-08-09,fever_medicine,14
pharmacy_002100,loc_012,2026-08-09,cough_medicine,7
pharmacy_002101,loc_012,2026-08-10,ORS,6
pharmacy_002102,loc_012,2026-08-10,fever_medicine,13
pharmacy_002103,loc_012,2026-08-10,cough_medicine,5
pharmacy_002104,loc_012,2026-08-11,ORS,7
pharmacy_002105,loc_012,2026-08-11,fever_medicine,14
pharmacy_002106,loc_012,2026-08-11,cough_medicine,7
pharmacy_002107,loc_012,2026-08-12,ORS,7
pharmacy_002108,loc_012,2026-08-12,fever_medicine,13
pharmacy_002109,loc_012,2026-08-12,cough_medicine,9
pharmacy_002110,loc_012,2026-08-13,ORS,10
pharmacy_002111,loc_012,2026-08-13,fever_medicine,10
pharmacy_002112,loc_012,2026-08-13,cough_medicine,11
pharmacy_002113,loc_012,2026-08-14,ORS,11
pharmacy_002114,loc_012,2026-08-14,fever_medicine,14
pharmacy_002115,loc_012,2026-08-14,cough_medicine,7
pharmacy_002116,loc_012,2026-08-15,ORS,9
pharmacy_002117,loc_012,2026-08-15,fever_medicine,10
pharmacy_002118,loc_012,2026-08-15,cough_medicine,11
pharmacy_002119,loc_012,2026-08-16,ORS,12
pharmacy_002120,loc_012,2026-08-16,fever_medicine,11
pharmacy_002121,loc_012,2026-08-16,cough_medicine,6
pharmacy_002122,loc_012,2026-08-17,ORS,9
pharmacy_002123,loc_012,2026-08-17,fever_medicine,15
pharmacy_002124,loc_012,2026-08-17,cough_medicine,6
pharmacy_002125,loc_012,2026-08-18,ORS,7
pharmacy_002126,loc_012,2026-08-18,fever_medicine,10
pharmacy_002127,loc_012,2026-08-18,cough_medicine,8
pharmacy_002128,loc_012,2026-08-19,ORS,11
pharmacy_002129,loc_012,2026-08-19,fever_medicine,15
pharmacy_002130,loc_012,2026-08-19,cough_medicine,7
pharmacy_002131,loc_012,2026-08-20,ORS,8
pharmacy_002132,loc_012,2026-08-20,fever_medicine,13
pharmacy_002133,loc_012,2026-08-20,cough_medicine,5
pharmacy_002134,loc_012,2026-08-21,ORS,12
pharmacy_002135,loc_012,2026-08-21,fever_medicine,12
pharmacy_002136,loc_012,2026-08-21,cough_medicine,6
pharmacy_002137,loc_012,2026-08-22,ORS,11
pharmacy_002138,loc_012,2026-08-22,fever_medicine,16
pharmacy_002139,loc_012,2026-08-22,cough_medicine,6
pharmacy_002140,loc_012,2026-08-23,ORS,11
pharmacy_002141,loc_012,2026-08-23,fever_medicine,11
pharmacy_002142,loc_012,2026-08-23,cough_medicine,8
pharmacy_002143,loc_012,2026-08-24,ORS,11
pharmacy_002144,loc_012,2026-08-24,fever_medicine,12
pharmacy_002145,loc_012,2026-08-24,cough_medicine,8
pharmacy_002146,loc_012,2026-08-25,ORS,7
pharmacy_002147,loc_012,2026-08-25,fever_medicine,13
pharmacy_002148,loc_012,2026-08-25,cough_medicine,6
pharmacy_002149,loc_012,2026-08-26,ORS,11
pharmacy_002150,loc_012,2026-08-26,fever_medicine,10
pharmacy_002151,loc_012,2026-08-26,cough_medicine,7
pharmacy_002152,loc_012,2026-08-27,ORS,12
pharmacy_002153,loc_012,2026-08-27,fever_medicine,16
pharmacy_002154,loc_012,2026-08-27,cough_medicine,8
pharmacy_002155,loc_012,2026-08-28,ORS,12
pharmacy_002156,loc_012,2026-08-28,fever_medicine,11
pharmacy_002157,loc_012,2026-08-28,cough_medicine,10
pharmacy_002158,loc_012,2026-08-29,ORS,10
pharmacy_002159,loc_012,2026-08-29,fever_medicine,16
pharmacy_002160,loc_012,2026-08-29,cough_medicine,6
