signal_id,location_id,date,syndrome,case_count
asha_002352,loc_010,2026-08-17,rash,1
asha_002353,loc_010,2026-08-18,fever,2
asha_002354,loc_010,2026-08-18,diarrhea,1
asha_002355,loc_010,2026-08-18,cough,5
asha_002356,loc_010,2026-08-18,rash,1
asha_002357,loc_010,2026-08-19,fever,3
asha_002358,loc_010,2026-08-19,diarrhea,5
asha_002359,loc_010,2026-08-19,cough,2
asha_002360,loc_010,2026-08-19,rash,3
asha_002361,loc_010,2026-08-20,fever,6
asha_002362,loc_010,2026-08-20,diarrhea,1
asha_002363,loc_010,2026-08-20,cough,1
asha_002364,loc_010,2026-08-20,rash,3
asha_002365,loc_010,2026-08-21,fever,2
asha_002366,loc_010,2026-08-21,diarrhea,2
asha_002367,loc_010,2026-08-21,cough,1
asha_002368,loc_010,2026-08-21,rash,1
asha_002369,loc_010,2026-08-22,fever,3
asha_002370,loc_010,2026-08-22,diarrhea,3
asha_002371,loc_010,2026-08-22,cough,2
asha_002372,loc_010,2026-08-22,rash,3
asha_002373,loc_010,2026-08-23,fever,6
asha_002374,loc_010,2026-08-23,diarrhea,1
asha_002375,loc_010,2026-08-23,cough,1
asha_002376,loc_010,2026-08-23,rash,0
asha_002377,loc_010,2026-08-24,fever,5
asha_002378,loc_010,2026-08-24,diarrhea,3
asha_002379,loc_010,2026-08-24,cough,1
asha_002380,loc_010,2026-08-24,rash,3
asha_002381,loc_010,2026-08-25,fever,4
asha_002382,loc_010,2026-08-25,diarrhea,2
asha_002383,loc_010,2026-08-25,cough,4
asha_002384,loc_010,2026-08-25,rash,3
asha_002385,loc_010,2026-08-26,fever,4
asha_002386,loc_010,2026-08-26,diarrhea,1
asha_002387,loc_010,2026-08-26,cough,4
asha_002388,loc_010,2026-08-26,rash,2
asha_002389,loc_010,2026-08-27,fever,4
asha_002390,loc_010,2026-08-27,diarrhea,2
asha_002391,loc_010,2026-08-27,cough,3
asha_002392,loc_010,2026-08-27,rash,1
asha_002393,loc_010,2026-08-28,fever,4
asha_002394,loc_010,2026-08-28,diarrhea,3
asha_002395,loc_010,2026-08-28,cough,1
asha_002396,loc_010,2026-08-28,rash,0
asha_002397,loc_010,2026-08-29,fever,4
asha_002398,loc_010,2026-08-29,diarrhea,1
asha_002399,loc_010,2026-08-29,cough,1
asha_002400,loc_010,2026-08-29,rash,0
asha_002401,loc_011,2026-07-01,fever,4
asha_002402,loc_011,2026-07-01,diarrhea,5
asha_002403,loc_011,2026-07-01,cough,1
asha_002404,loc_011,2026-07-01,rash,1
asha_002405,loc_011,2026-07-02,fever,6
asha_002406,loc_011,2026-07-02,diarrhea,5
asha_002407,loc_011,2026-07-02,cough,1
asha_002408,loc_011,2026-07-02,rash,0
asha_002409,loc_011,2026-07-03,fever,6
asha_002410,loc_011,2026-07-03,diarrhea,2
asha_002411,loc_011,2026-07-03,cough,3
asha_002412,loc_011,2026-07-03,rash,3
asha_002413,loc_011,2026-07-04,fever,3
asha_002414,loc_011,2026-07-04,diarrhea,4
asha_002415,loc_011,2026-07-04,cough,5
asha_002416,loc_011,2026-07-04,rash,3
asha_002417,loc_011,2026-07-05,fever,3
asha_002418,loc_011,2026-07-05,diarrhea,4
asha_002419,loc_011,2026-07-05,cough,4
asha_002420,loc_011,2026-07-05,rash,1
asha_002421,loc_011,2026-07-06,fever,2
asha_002422,loc_011,2026-07-06,diarrhea,4
asha_002423,loc_011,2026-07-06,cough,1
asha_002424,loc_011,2026-07-06,rash,3
asha_002425,loc_011,2026-07-07,fever,5
asha_002426,loc_011,2026-07-07,diarrhea,3
asha_002427,loc_011,2026-07-07,cough,3
asha_002428,loc_011,2026-07-07,rash,3
asha_002429,loc_011,2026-07-08,fever,2
asha_002430,loc_011,2026-07-08,diarrhea,5
asha_002431,loc_011,2026-07-08,cough,4
asha_002432,loc_011,2026-07-08,rash,3
asha_002433,loc_011,2026-07-09,fever,4
asha_002434,loc_011,2026-07-09,diarrhea,2
asha_002435,loc_011,2026-07-09,cough,3
asha_002436,loc_011,2026-07-09,rash,0
asha_002437,loc_011,2026-07-10,fever,4
asha_002438,loc_011,2026-07-10,diarrhea,2
asha_002439,loc_011,2026-07-10,cough,2
asha_002440,loc_011,2026-07-10,rash,0
asha_002441,loc_011,2026-07-11,fever,2
asha_002442,loc_011,2026-07-11,diarrhea,3
asha_002443,loc_011,2026-07-11,cough,3
asha_002444,loc_011,2026-07-11,rash,2
asha_002445,loc_011,2026-07-12,fever,2
asha_002446,loc_011,2026-07-12,diarrhea,3
asha_002447,loc_011,2026-07-12,cough,1
asha_002448,loc_011,2026-07-12,rash,0
asha_002449,loc_011,2026-07-13,fever,2
asha_002450,loc_011,2026-07-13,diarrhea,1
asha_002451,loc_011,2026-07-13,cough,3
asha_002452,loc_011,2026-07-13,rash,0
asha_002453,loc_011,2026-07-14,fever,5
asha_002454,loc_011,2026-07-14,diarrhea,4
asha_002455,loc_011,2026-07-14,cough,5
asha_002456,loc_011,2026-07-14,rash,1
asha_002457,loc_011,2026-07-15,fever,5
asha_002458,loc_011,2026-07-15,diarrhea,1
asha_002459,loc_011,2026-07-15,cough,3
asha_002460,loc_011,2026-07-15,rash,1
asha_002461,loc_011,2026-07-16,fever,4
asha_002462,loc_011,2026-07-16,diarrhea,3
asha_002463,loc_011,2026-07-16,cough,2
asha_002464,loc_011,2026-07-16,rash,2
asha_002465,loc_011,2026-07-17,fever,6
asha_002466,loc_011,2026-07-17,diarrhea,5
asha_002467,loc_011,2026-07-17,cough,1
asha_002468,loc_011,2026-07-17,rash,0
asha_002469,loc_011,2026-07-18,fever,3
asha_002470,loc_011,2026-07-18,diarrhea,3
asha_002471,loc_011,2026-07-18,cough,4
asha_002472,loc_011,2026-07-18,rash,0
asha_002473,loc_011,2026-07-19,fever,6
asha_002474,loc_011,2026-07-19,diarrhea,1
asha_002475,loc_011,2026-07-19,cough,1
asha_002476,loc_011,2026-07-19,rash,0
asha_002477,loc_011,2026-07-20,fever,2
asha_002478,loc_011,2026-07-20,diarrhea,2
asha_002479,loc_011,2026-07-20,cough,5
asha_002480,loc_011,2026-07-20,rash,1
asha_002481,loc_011,2026-07-21,fever,3
asha_002482,loc_011,2026-07-21,diarrhea,4
asha_002483,loc_011,2026-07-21,cough,4
asha_002484,loc_011,2026-07-21,rash,3
asha_002485,loc_011,2026-07-22,fever,4
asha_002486,loc_011,2026-07-22,diarrhea,3
asha_002487,loc_011,2026-07-22,cough,5
asha_002488,loc_011,2026-07-22,rash,2
asha_002489,loc_011,2026-07-23,fever,6
asha_002490,loc_011,2026-07-23,diarrhea,2
asha_002491,loc_011,2026-07-23,cough,2
asha_002492,loc_011,2026-07-23,rash,3
asha_002493,loc_011,2026-07-24,fever,3
asha_002494,loc_011,2026-07-24,diarrhea,1
asha_002495,loc_011,2026-07-24,cough,3
asha_002496,loc_011,2026-07-24,rash,0
asha_002497,loc_011,2026-07-25,fever,5
asha_002498,loc_011,2026-07-25,diarrhea,1
asha_002499,loc_011,2026-07-25,cough,2
asha_002500,loc_011,2026-07-25,rash,0
asha_002501,loc_011,2026-07-26,fever,5
asha_002502,loc_011,2026-07-26,diarrhea,5
asha_002503,loc_011,2026-07-26,cough,3
asha_002504,loc_011,2026-07-26,rash,0
asha_002505,loc_011,2026-07-27,fever,2
asha_002506,loc_011,2026-07-27,diarrhea,2
asha_002507,loc_011,2026-07-27,cough,4
asha_002508,loc_011,2026-07-27,rash,3
asha_002509,loc_011,2026-07-28,fever,2
asha_002510,loc_011,2026-07-28,diarrhea,1
asha_002511,loc_011,2026-07-28,cough,1
asha_002512,loc_011,2026-07-28,rash,3
asha_002513,loc_011,2026-07-29,fever,6
asha_002514,loc_011,2026-07-29,diarrhea,2
asha_002515,loc_011,2026-07-29,cough,2
asha_002516,loc_011,2026-07-29,rash,0
asha_002517,loc_011,2026-07-30,fever,5
asha_002518,loc_011,2026-07-30,diarrhea,5
asha_002519,loc_011,2026-07-30,cough,3
asha_002520,loc_011,2026-07-30,rash,3
asha_002521,loc_011,2026-07-31,fever,3
asha_002522,loc_011,2026-07-31,diarrhea,2
asha_002523,loc_011,2026-07-31,cough,4
asha_002524,loc_011,2026-07-31,rash,0
asha_002525,loc_011,2026-08-01,fever,6
asha_002526,loc_011,2026-08-01,diarrhea,2
asha_002527,loc_011,2026-08-01,cough,3
asha_002528,loc_011,2026-08-01,rash,3
asha_002529,loc_011,2026-08-02,fever,6
asha_002530,loc_011,2026-08-02,diarrhea,5
asha_002531,loc_011,2026-08-02,cough,1
asha_002532,loc_011,2026-08-02,rash,1
asha_002533,loc_011,2026-08-03,fever,5
asha_002534,loc_011,2026-08-03,diarrhea,1
asha_002535,loc_011,2026-08-03,cough,1
asha_002536,loc_011,2026-08-03,rash,0
asha_002537,loc_011,2026-08-04,fever,3
asha_002538,loc_011,2026-08-04,diarrhea,3
asha_002539,loc_011,2026-08-04,cough,3
asha_002540,loc_011,2026-08-04,rash,3
asha_002541,loc_011,2026-08-05,fever,5
asha_002542,loc_011,2026-08-05,diarrhea,5
asha_002543,loc_011,2026-08-05,cough,2
asha_002544,loc_011,2026-08-05,rash,0
asha_002545,loc_011,2026-08-06,fever,2
asha_002546,loc_011,2026-08-06,diarrhea,5
asha_002547,loc_011,2026-08-06,cough,5
asha_002548,loc_011,2026-08-06,rash,1
asha_002549,loc_011,2026-08-07,fever,5
asha_002550,loc_011,2026-08-07,diarrhea,5
asha_002551,loc_011,2026-08-07,cough,3
asha_002552,loc_011,2026-08-07,rash,3
asha_002553,loc_011,2026-08-08,fever,6
asha_002554,loc_011,2026-08-08,diarrhea,5
asha_002555,loc_011,2026-08-08,cough,3
asha_002556,loc_011,2026-08-08,rash,0
asha_002557,loc_011,2026-08-09,fever,3
asha_002558,loc_011,2026-08-09,diarrhea,5
asha_002559,loc_011,2026-08-09,cough,1
asha_002560,loc_011,2026-08-09,rash,1
asha_002561,loc_011,2026-08-10,fever,6
asha_002562,loc_011,2026-08-10,diarrhea,5
asha_002563,loc_011,2026-08-10,cough,2
asha_002564,loc_011,2026-08-10,rash,1
asha_002565,loc_011,2026-08-11,fever,2
asha_002566,loc_011,2026-08-11,diarrhea,1
asha_002567,loc_011,2026-08-11,cough,2
asha_002568,loc_011,2026-08-11,rash,2
asha_002569,loc_011,2026-08-12,fever,3
asha_002570,loc_011,2026-08-12,diarrhea,2
asha_002571,loc_011,2026-08-12,cough,3
asha_002572,loc_011,2026-08-12,rash,0
asha_002573,loc_011,2026-08-13,fever,2
asha_002574,loc_011,2026-08-13,diarrhea,5
asha_002575,loc_011,2026-08-13,cough,3
asha_002576,loc_011,2026-08-13,rash,2
asha_002577,loc_011,2026-08-14,fever,5
asha_002578,loc_011,2026-08-14,diarrhea,3
asha_002579,loc_011,2026-08-14,cough,1
asha_002580,loc_011,2026-08-14,rash,0
asha_002581,loc_011,2026-08-15,fever,6
asha_002582,loc_011,2026-08-15,diarrhea,1
asha_002583,loc_011,2026-08-15,cough,2
asha_002584,loc_011,2026-08-15,rash,1
asha_002585,loc_011,2026-08-16,fever,6
asha_002586,loc_011,2026-08-16,diarrhea,4
asha_002587,loc_011,2026-08-16,cough,4
asha_002588,loc_011,2026-08-16,rash,3
asha_002589,loc_011,2026-08-17,fever,4
asha_002590,loc_011,2026-08-17,diarrhea,2
asha_002591,loc_011,2026-08-17,cough,1
asha_002592,loc_011,2026-08-17,rash,1
asha_002593,loc_011,2026-08-18,fever,6
asha_002594,loc_011,2026-08-18,diarrhea,1
asha_002595,loc_011,2026-08-18,cough,5
asha_002596,loc_011,2026-08-18,rash,3
asha_002597,loc_011,2026-08-19,fever,4
asha_002598,loc_011,2026-08-19,diarrhea,3
asha_002599,loc_011,2026-08-19,cough,3
asha_002600,loc_011,2026-08-19,rash,0
asha_002601,loc_011,2026-08-20,fever,2
asha_002602,loc_011,2026-08-20,diarrhea,1
asha_002603,loc_011,2026-08-20,cough,1
asha_002604,loc_011,2026-08-20,rash,0
asha_002605,loc_011,2026-08-21,fever,3
asha_002606,loc_011,2026-08-21,diarrhea,2
asha_002607,loc_011,2026-08-21,cough,5
asha_002608,loc_011,2026-08-21,rash,0
asha_002609,loc_011,2026-08-22,fever,2
asha_002610,loc_011,2026-08-22,diarrhea,3
asha_002611,loc_011,2026-08-22,cough,5
asha_002612,loc_011,2026-08-22,rash,0
asha_002613,loc_011,2026-08-23,fever,5
asha_002614,loc_011,2026-08-23,diarrhea,3
asha_002615,loc_011,2026-08-23,cough,4
asha_002616,loc_011,2026-08-23,rash,1
asha_002617,loc_011,2026-08-24,fever,5
asha_002618,loc_011,2026-08-24,diarrhea,3
asha_002619,loc_011,2026-08-24,cough,2
asha_002620,loc_011,2026-08-24,rash,0
asha_002621,loc_011,2026-08-25,fever,3
asha_002622,loc_011,2026-08-25,diarrhea,2
asha_002623,loc_011,2026-08-25,cough,5
asha_002624,loc_011,2026-08-25,rash,0
asha_002625,loc_011,2026-08-26,fever,4
asha_002626,loc_011,2026-08-26,diarrhea,5
asha_002627,loc_011,2026-08-26,cough,5
asha_002628,loc_011,2026-08-26,rash,3
asha_002629,loc_011,2026-08-27,fever,6
asha_002630,loc_011,2026-08-27,diarrhea,5
asha_002631,loc_011,2026-08-27,cough,2
asha_002632,loc_011,2026-08-27,rash,1
asha_002633,loc_011,2026-08-28,fever,3
asha_002634,loc_011,2026-08-28,diarrhea,1
asha_002635,loc_011,2026-08-28,cough,5
asha_002636,loc_011,2026-08-28,rash,1
asha_002637,loc_011,2026-08-29,fever,3
asha_002638,loc_011,2026-08-29,diarrhea,1
asha_002639,loc_011,2026-08-29,cough,2
asha_002640,loc_011,2026-08-29,rash,0
asha_002641,loc_012,2026-07-01,fever,5
asha_002642,loc_012,2026-07-01,diarrhea,3
asha_002643,loc_012,2026-07-01,cough,2
asha_002644,loc_012,2026-07-01,rash,0
asha_002645,loc_012,2026-07-02,fever,4
asha_002646,loc_012,2026-07-02,diarrhea,5
asha_002647,loc_012,2026-07-02,cough,5
asha_002648,loc_012,2026-07-02,rash,2
asha_002649,loc_012,2026-07-03,fever,4
asha_002650,loc_012,2026-07-03,diarrhea,4
asha_002651,loc_012,2026-07-03,cough,3
asha_002652,loc_012,2026-07-03,rash,1
asha_002653,loc_012,2026-07-04,fever,4
asha_002654,loc_012,2026-07-04,diarrhea,3
asha_002655,loc_012,2026-07-04,cough,4
asha_002656,loc_012,2026-07-04,rash,0
asha_002657,loc_012,2026-07-05,fever,5
asha_002658,loc_012,2026-07-05,diarrhea,3
asha_002659,loc_012,2026-07-05,cough,4
asha_002660,loc_012,2026-07-05,rash,1
asha_002661,loc_012,2026-07-06,fever,6
asha_002662,loc_012,2026-07-06,diarrhea,1
asha_002663,loc_012,2026-07-06,cough,2
asha_002664,loc_012,2026-07-06,rash,0
asha_002665,loc_012,2026-07-07,fever,5
asha_002666,loc_012,2026-07-07,diarrhea,3
asha_002667,loc_012,2026-07-07,cough,2
asha_002668,loc_012,2026-07-07,rash,1
asha_002669,loc_012,2026-07-08,fever,3
asha_002670,loc_012,2026-07-08,diarrhea,2
asha_002671,loc_012,2026-07-08,cough,4
asha_002672,loc_012,2026-07-08,rash,3
asha_002673,loc_012,2026-07-09,fever,5
asha_002674,loc_012,2026-07-09,diarrhea,5
asha_002675,loc_012,2026-07-09,cough,2
asha_002676,loc_012,2026-07-09,rash,0
asha_002677,loc_012,2026-07-10,fever,5
asha_002678,loc_012,2026-07-10,diarrhea,2
asha_002679,loc_012,2026-07-10,cough,5
asha_002680,loc_012,2026-07-10,rash,2
asha_002681,loc_012,2026-07-11,fever,4
asha_002682,loc_012,2026-07-11,diarrhea,1
asha_002683,loc_012,2026-07-11,cough,1
asha_002684,loc_012,2026-07-11,rash,0
asha_002685,loc_012,2026-07-12,fever,2
asha_002686,loc_012,2026-07-12,diarrhea,1
asha_002687,loc_012,2026-07-12,cough,2
asha_002688,loc_012,2026-07-12,rash,2
asha_002689,loc_012,2026-07-13,fever,4
asha_002690,loc_012,2026-07-13,diarrhea,4
asha_002691,loc_012,2026-07-13,cough,1
asha_002692,loc_012,2026-07-13,rash,2
asha_002693,loc_012,2026-07-14,fever,3
asha_002694,loc_012,2026-07-14,diarrhea,1
asha_002695,loc_012,2026-07-14,cough,5
asha_002696,loc_012,2026-07-14,rash,3
asha_002697,loc_012,2026-07-15,fever,3
asha_002698,loc_012,2026-07-15,diarrhea,2
asha_002699,loc_012,2026-07-15,cough,4
asha_002700,loc_012,2026-07-15,rash,2
asha_002701,loc_012,2026-07-16,fever,3
asha_002702,loc_012,2026-07-16,diarrhea,4
asha_002703,loc_012,2026-07-16,cough,4
asha_002704,loc_012,2026-07-16,rash,0
asha_002705,loc_012,2026-07-17,fever,6
asha_002706,loc_012,2026-07-17,diarrhea,3
asha_002707,loc_012,2026-07-17,cough,3
asha_002708,loc_012,2026-07-17,rash,0
asha_002709,loc_012,2026-07-18,fever,3
asha_002710,loc_012,2026-07-18,diarrhea,1
asha_002711,loc_012,2026-07-18,cough,4
asha_002712,loc_012,2026-07-18,rash,2
asha_002713,loc_012,2026-07-19,fever,6
asha_002714,loc_012,2026-07-19,diarrhea,3
asha_002715,loc_012,2026-07-19,cough,5
asha_002716,loc_012,2026-07-19,rash,0
asha_002717,loc_012,2026-07-20,fever,3
asha_002718,loc_012,2026-07-20,diarrhea,4
asha_002719,loc_012,2026-07-20,cough,3
asha_002720,loc_012,2026-07-20,rash,3
asha_002721,loc_012,2026-07-21,fever,4
asha_002722,loc_012,2026-07-21,diarrhea,1
asha_002723,loc_012,2026-07-21,cough,4
asha_002724,loc_012,2026-07-21,rash,0
asha_002725,loc_012,2026-07-22,fever,3
asha_002726,loc_012,2026-07-22,diarrhea,1
asha_002727,loc_012,2026-07-22,cough,1
asha_002728,loc_012,2026-07-22,rash,1
asha_002729,loc_012,2026-07-23,fever,4
asha_002730,loc_012,2026-07-23,diarrhea,5
asha_002731,loc_012,2026-07-23,cough,3
asha_002732,loc_012,2026-07-23,rash,1
asha_002733,loc_012,2026-07-24,fever,4
asha_002734,loc_012,2026-07-24,diarrhea,2
asha_002735,loc_012,2026-07-24,cough,1
asha_002736,loc_012,2026-07-24,rash,0
asha_002737,loc_012,2026-07-25,fever,2
asha_002738,loc_012,2026-07-25,diarrhea,4
asha_002739,loc_012,2026-07-25,cough,5
asha_002740,loc_012,2026-07-25,rash,2
asha_002741,loc_012,2026-07-26,fever,6
asha_002742,loc_012,2026-07-26,diarrhea,3
asha_002743,loc_012,2026-07-26,cough,1
asha_002744,loc_012,2026-07-26,rash,1
asha_002745,loc_012,2026-07-27,fever,6
asha_002746,loc_012,2026-07-27,diarrhea,5
asha_002747,loc_012,2026-07-27,cough,2
asha_002748,loc_012,2026-07-27,rash,0
asha_002749,loc_012,2026-07-28,fever,4
asha_002750,loc_012,2026-07-28,diarrhea,1
asha_002751,loc_012,2026-07-28,cough,2
asha_002752,loc_012,2026-07-28,rash,0
asha_002753,loc_012,2026-07-29,fever,3
asha_002754,loc_012,2026-07-29,diarrhea,2
asha_002755,loc_012,2026-07-29,cough,2
asha_002756,loc_012,2026-07-29,rash,3
asha_002757,loc_012,2026-07-30,fever,6
asha_002758,loc_012,2026-07-30,diarrhea,2
asha_002759,loc_012,2026-07-30,cough,3
asha_002760,loc_012,2026-07-30,rash,3
asha_002761,loc_012,2026-07-31,fever,6
asha_002762,loc_012,2026-07-31,diarrhea,4
asha_002763,loc_012,2026-07-31,cough,1
asha_002764,loc_012,2026-07-31,rash,0
asha_002765,loc_012,2026-08-01,fever,3
asha_002766,loc_012,2026-08-01,diarrhea,3
asha_002767,loc_012,2026-08-01,cough,2
asha_002768,loc_012,2026-08-01,rash,1
asha_002769,loc_012,2026-08-02,fever,4
asha_002770,loc_012,2026-08-02,diarrhea,5
asha_002771,loc_012,2026-08-02,cough,3
asha_002772,loc_012,2026-08-02,rash,0
asha_002773,loc_012,2026-08-03,fever,6
asha_002774,loc_012,2026-08-03,diarrhea,3
asha_002775,loc_012,2026-08-03,cough,5
asha_002776,loc_012,2026-08-03,rash,1
asha_002777,loc_012,2026-08-04,fever,5
asha_002778,loc_012,2026-08-04,diarrhea,4
asha_002779,loc_012,2026-08-04,cough,3
asha_002780,loc_012,2026-08-04,rash,2
asha_002781,loc_012,2026-08-05,fever,5
asha_002782,loc_012,2026-08-05,diarrhea,1
asha_002783,loc_012,2026-08-05,cough,2
asha_002784,loc_012,2026-08-05,rash,0
asha_002785,loc_012,2026-08-06,fever,6
asha_002786,loc_012,2026-08-06,diarrhea,2
asha_002787,loc_012,2026-08-06,cough,4
asha_002788,loc_012,2026-08-06,rash,2
asha_002789,loc_012,2026-08-07,fever,6
asha_002790,loc_012,2026-08-07,diarrhea,2
asha_002791,loc_012,2026-08-07,cough,2
asha_002792,loc_012,2026-08-07,rash,3
asha_002793,loc_012,2026-08-08,fever,2
asha_002794,loc_012,2026-08-08,diarrhea,3
asha_002795,loc_012,2026-08-08,cough,1
asha_002796,loc_012,2026-08-08,rash,1
asha_002797,loc_012,2026-08-09,fever,6
asha_002798,loc_012,2026-08-09,diarrhea,1
asha_002799,loc_012,2026-08-09,cough,5
asha_002800,loc_012,2026-08-09,rash,3
asha_002801,loc_012,2026-08-10,fever,5
asha_002802,loc_012,2026-08-10,diarrhea,3
asha_002803,loc_012,2026-08-10,cough,4
asha_002804,loc_012,2026-08-10,rash,3
asha_002805,loc_012,2026-08-11,fever,6
asha_002806,loc_012,2026-08-11,diarrhea,5
asha_002807,loc_012,2026-08-11,cough,5
asha_002808,loc_012,2026-08-11,rash,1
asha_002809,loc_012,2026-08-12,fever,3
asha_002810,loc_012,2026-08-12,diarrhea,3
asha_002811,loc_012,2026-08-12,cough,5
asha_002812,loc_012,2026-08-12,rash,0
asha_002813,loc_012,2026-08-13,fever,5
asha_002814,loc_012,2026-08-13,diarrhea,3
asha_002815,loc_012,2026-08-13,cough,2
asha_002816,loc_012,2026-08-13,rash,3
asha_002817,loc_012,2026-08-14,fever,4
asha_002818,loc_012,2026-08-14,diarrhea,5
asha_002819,loc_012,2026-08-14,cough,5
asha_002820,loc_012,2026-08-14,rash,0
asha_002821,loc_012,2026-08-15,fever,3
asha_002822,loc_012,2026-08-15,diarrhea,2
asha_002823,loc_012,2026-08-15,cough,2
asha_002824,loc_012,2026-08-15,rash,0
asha_002825,loc_012,2026-08-16,fever,5
asha_002826,loc_012,2026-08-16,diarrhea,1
asha_002827,loc_012,2026-08-16,cough,5
asha_002828,loc_012,2026-08-16,rash,0
asha_002829,loc_012,2026-08-17,fever,3
asha_002830,loc_012,2026-08-17,diarrhea,2
asha_002831,loc_012,2026-08-17,cough,2
asha_002832,loc_012,2026-08-17,rash,1
asha_002833,loc_012,2026-08-18,fever,6
asha_002834,loc_012,2026-08-18,diarrhea,2
asha_002835,loc_012,2026-08-18,cough,2
asha_002836,loc_012,2026-08-18,rash,0
asha_002837,loc_012,2026-08-19,fever,2
asha_002838,loc_012,2026-08-19,diarrhea,5
asha_002839,loc_012,2026-08-19,cough,1
asha_002840,loc_012,2026-08-19,rash,0
asha_002841,loc_012,2026-08-20,fever,5
asha_002842,loc_012,2026-08-20,diarrhea,2
asha_002843,loc_012,2026-08-20,cough,2
asha_002844,loc_012,2026-08-20,rash,0
asha_002845,loc_012,2026-08-21,fever,3
asha_002846,loc_012,2026-08-21,diarrhea,2
asha_002847,loc_012,2026-08-21,cough,2
asha_002848,loc_012,2026-08-21,rash,0
asha_002849,loc_012,2026-08-22,fever,2
asha_002850,loc_012,2026-08-22,diarrhea,2
asha_002851,loc_012,2026-08-22,cough,2
asha_002852,loc_012,2026-08-22,rash,0
asha_002853,loc_012,2026-08-23,fever,2
asha_002854,loc_012,2026-08-23,diarrhea,5
asha_002855,loc_012,2026-08-23,cough,3
asha_002856,loc_012,2026-08-23,rash,1
asha_002857,loc_012,2026-08-24,fever,2
asha_002858,loc_012,2026-08-24,diarrhea,4
asha_002859,loc_012,2026-08-24,cough,5
asha_002860,loc_012,2026-08-24,rash,2
asha_002861,loc_012,2026-08-25,fever,4
asha_002862,loc_012,2026-08-25,diarrhea,1
asha_002863,loc_012,2026-08-25,cough,5
asha_002864,loc_012,2026-08-25,rash,2
asha_002865,loc_012,2026-08-26,fever,5
asha_002866,loc_012,2026-08-26,diarrhea,2
asha_002867,loc_012,2026-08-26,cough,3
asha_002868,loc_012,2026-08-26,rash,0
asha_002869,loc_012,2026-08-27,fever,3
asha_002870,loc_012,2026-08-27,diarrhea,5
asha_002871,loc_012,2026-08-27,cough,4
asha_002872,loc_012,2026-08-27,rash,2
asha_002873,loc_012,2026-08-28,fever,6
asha_002874,loc_012,2026-08-28,diarrhea,5
asha_002875,loc_012,2026-08-28,cough,4
asha_002876,loc_012,2026-08-28,rash,1
asha_002877,loc_012,2026-08-29,fever,5
asha_002878,loc_012,2026-08-29,diarrhea,2
asha_002879,loc_012,2026-08-29,cough,5
asha_002880,loc_012,2026-08-29,rash,0
